job_title,company_name,job_location,job_salary,job_description,job_posted,posted_website,job_link
SEPT Grad - SESSIONAL FACULTY - SEP 786 Artificial Intelligence & Machine Learning Fundamentals/ SEP 787 Machine Learning: Classifi...,McMaster University,"Hamilton, ON","$8,100 a month",NOTICE OF POSTING For Sessional Faculty The W Booth School of Engineering Practice and Technology invites applications for the following teaching position…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/GMmLQG2E0n3HsDgdVcS-2kQNDn2dPUQvUAsmgFlG8ZJnJXBaZniA8g?ak=machine+learning&l=
Machine Learning Engineer - Core Engineering,Goldman Sachs,"Toronto, ON","Estimated: $76,000 - $110,000 a year",MORE ABOUT THIS JOB: YOUR IMPACT The financial industry thrives on data driven decision making. You will be joining the team that builds and operates…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/rhkm99EZohAkDbUN-WZgbns9PkPDsjJ96Hriw-hzDs3PCEwjXWNqVA?ak=machine+learning&l=
Machine Learning Engineer,BenchSci,"Toronto, ON","Estimated: $70,000 - $96,000 a year",BenchSci's vision is to bring medicine to patients 50% faster by 2025. We're doing this by empowering scientists with the world’s most advanced biomedical…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/DVaDdaoZ6Ko6bhwHtky6xug7jUIB2i9qLWY4hWkFScRYWf8inVdQuQ?ak=machine+learning&l=
Software Engineer – AI/ Machine Learning,Boast Capital,"Vancouver, BC","Estimated: $85,000 - $120,000 a year","Each year the US and Canadian governments give out billions of dollars in R&D tax credits through a very manual and broken process. At Boast.AI, we are…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/pfMKUOluTTGfQK3AdHL-ltLXLpCVmwIoN9GB69BxOLvWpFZIfYXsPg?ak=machine+learning&l=
Director Machine Learning,RBC,"Toronto, ON","Estimated: $88,000 - $130,000 a year","What is the opportunity? The role is to support the success of Next Best Offer strategy which is about personalization of the offer, by designing and…",14 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/opW-1S_LIljDxUuEHMgFq0ZkjjPSTj59vwe7mlEvvu27ChCeR52Axw?ak=machine+learning&l=
Associate Research Scientist - Antigen Production,AbCellera Biologics,"Vancouver, BC","Estimated: $46,000 - $63,000 a year","Full-timeVancouver, BC OCTOBER 14, 2020 Job ID: 3024 AbCellera is a young, energetic, and rapidly growing biotech company with a fantastic team. We are not…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/5wAftkrAWJggNstQXs_zz2yAyWxrwjU2tMdRxYtKXWvO0vZGurZ5vQ?ak=machine+learning&l=
"Senior Machine Learning Scientist, Natural Language Processing",SoundHound Inc.,"Toronto, ON","Estimated: $80,000 - $110,000 a year",You would join a team working on cutting edge Voice AI Research. You would work on delivering Machine Learning / Natural Language Processing models with State…,13 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/20Z8s0VZxHsAIUnoayMRWT_nj78rDU6ntyHvZnB90WQLedLq5Zjf9w?ak=machine+learning&l=
Machine Learning Developer,Tetra Tech,"Edmonton, AB","Estimated: $80,000 - $98,000 a year",Explore a different kind of company - one that offers exciting challenges and fulfilling rewards. We provide world-class engineering and scientific solutions…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/yoEjic36nqNUPlOiHcSA01YPm73uwDiO2boccATdPGUGiHGc96n_sA?ak=machine+learning&l=
Software Engineer – AI/ Machine Learning,Boast Capital,"Calgary, AB","Estimated: $81,000 - $120,000 a year","Each year the US and Canadian governments give out billions of dollars in R&D tax credits through a very manual and broken process. At Boast.AI, we are…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/lQl4QeomvfNDDD6bp8mFtdItndSWLl20peL5ir8edk6Qw06s11xbEw?ak=machine+learning&l=
"Senior Data Scientist, Machine Learning",Coursera,"Toronto, ON","Estimated: $84,000 - $110,000 a year","Coursera is a leading online learning platform for higher education, where 76 million learners from around the world come to learn skills of the future. More…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/4ooHfAqzvAJxUrcnSBallu5r8Q71BwfSyUEp6xbqR-0pAVJFRHhueQ?ak=machine+learning&l=
"Research Intern, Bachelors, Summer 2021",Google,"Toronto, ON","Estimated: $75,000 - $96,000 a year",Participation in the internship program requires that you are located in Canada for the duration of the internship program This internship is intended for…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/59vI02P3N8O4VtGHMKgo47W7pVcP_CR5REarcGOEp_nUeENaSnbAEg?ak=machine+learning&l=
"Machine Learning Engineer, Content Signals",Pinterest,"Toronto, ON","Estimated: $65,000 - $82,000 a year","About Pinterest: Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/6_inZ0jcptgQUig6p5Qq4Ow8Lg_FDcfzM2aoe4lTEgj-ieCZ21b2vg?ak=machine+learning&l=
"Developer, Machine Learning Engineering Python",Bell Canada,"Montréal, QC","Estimated: $61,000 - $85,000 a year","Req Id: 268522 At Bell, we do more than build world-class networks, develop innovative services and create original multiplatform media content – we’re…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/EjW52B1ng8-YB7cAk_dpUMrJ3GvYh9bsLQjmKN4k2GhhANlIVY0qHQ?ak=machine+learning&l=
Postdoctoral Researcher (Computational Biology and Machine Learning),McGill University,"Montréal, QC","$40,000 a year","Responsibilities: - Develop and implement novel machine learning algorithms for omics data analysis with applications in pharmacogenomics, regulatory genomics…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/yulBqpAuAkL05WZs4ZP_Df3jttgiVb5vNBfHTEGrXwdtAx1VKlcowg?ak=machine+learning&l=
"Software Engineer, Machine Learning Platform","Grammarly, Inc.","Vancouver, BC","Estimated: $63,000 - $91,000 a year","Grammarly is continuing to grow our team during the COVID-19 pandemic, conducting fully remote hiring and onboarding processes. All Grammarly team members can…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/jP_f6NrqFrRdbjrgth3LjvhSWG76A5FnuLjaSIf5J4I_PosmDoXHwQ?ak=machine+learning&l=
Data Analyst,WestJet,"Calgary, AB","Estimated: $64,000 - $85,000 a year","Employment Type: Full Time City: Calgary, AB (YYC) Why WestJet: Every WestJet journey has the potential to enrich lives; a career with us is no exception.…",12 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/8qMj08TVfUMcg2_I5K8fQzQ3wLX9Nh4fBFgnorkWLPd5GTyMeX0pMg?ak=machine+learning&l=
"Machine Learning Intern, Speech Recognition, M.S. / Ph.D., Winter 2020-2021",SoundHound Inc.,"Toronto, ON","Estimated: $73,000 - $94,000 a year",Join one of our core speech technology teams for a 10 week (minimum) paid internship. Participation requires that you are located in Canada for the duration…,14 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/BDJGwtDYrhr76zQxQ_nqnjBKKkwZVE4QgSJgQSPywqiASdWqugEVNA?ak=machine+learning&l=
"Senior Software Engineer, Machine Learning",Getty Images,"Toronto, ON","Estimated: $81,000 - $110,000 a year","For 25 years, Getty Images has embraced disruption and change; riding the digital wave to evolve from a fragmented, analog stock photo business into a multi…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/EhzoUxheoOW5dBrOm_obdR4_ma4WLx4YwtV-iLZE612f4YY7hP4Chg?ak=machine+learning&l=
Sr Software Developer - Machine Learning,Oracle,"Toronto, ON","Estimated: $87,000 - $120,000 a year","Sr Software Developer - Machine Learning-20000QWG Applicants are required to read, write, and speak the following languages: English Preferred…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/jZWHChDY1Qfoo2igHQhgTayEQus8gYt1hfDM_b80wzaNxS-UYg6kFA?ak=machine+learning&l=
"Associate Scientist, Machine Learning for Protein Design",Zymeworks,"Vancouver, BC","Estimated: $93,000 - $130,000 a year","Zymeworks is a clinical-stage biopharmaceutical company dedicated to the discovery, development and commercialization of next-generation bispecific and…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/2QAQhBRgG01HTDJnKmfHpD1y42aK-u5GdSKzH9xbLKlGs5mhx5_jjg?ak=machine+learning&l=
Machine Learning Engineer,Scribendi,"Chatham-Kent, ON","Estimated: $68,000 - $90,000 a year","We are seeking a dynamic, innovative thinker who is looking for a tremendous opportunity to solve some of the language industry’s most exciting problems. You…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/Eh1yD6GTHJMEiQGwjXxuDcOt-uiJUzdtfPWM1noT791wd9p4k6Ti1A?ak=machine+learning&l=
Machine Learning Team Lead,Jumio Corporation,"Montréal, QC","Estimated: $55,000 - $73,000 a year","As a Machine Learning Team Lead, you will be reporting into Jumio Head of AI. While you are based out of our Montreal office, you will actively collaborate…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/7DuIexmzPb9vd1sLsmE6pe78sob2dOlqsZsDQ6nScpPLcoWmPLO_Ow?ak=machine+learning&l=
"Software Developer Intern, Machine Learning, PhD, 2021",Google,"Montréal, QC","Estimated: $56,000 - $74,000 a year","Please complete your application before February 26th, 2021. Participation in the internship program requires that you are located in Canada for the duration…",14 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/JG8SbFghnUrLTiZWoBOSqDeZ3TdQKGjxJ7IWjbXtei4TLRDS5wBeSw?ak=machine+learning&l=
"Postdoctoral Scholar, Machine Learning and the Microbiome, Cumming School of Medicine",The University of Calgary,"Calgary, AB",,"Position Description Area: Microbiome Data Science Duration: One year with the possibility of extension Start Date: May 1 to September 1, 2021 Salary:…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/4AGS3VHzr3I43tq1cNloWW6-AFeRjEAbScuc0csDpG2zhk4zYObrmQ?ak=machine+learning&l=
"Senior Software Engineer, Machine Learning",ThinkData Works,"Toronto, ON","Estimated: $96,000 - $120,000 a year",About ThinkData ThinkData helps organisations turn any data into fuel for their business. Whether sourcing new streams of public data or transforming…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/_xFdfa95G8w3GC5eNIAWdqajZJhaIn8RkzzQyxDZgWAsErHBeKGf0w?ak=machine+learning&l=
Senior Machine Learning Research Engineer,SoundHound Inc.,"Toronto, ON","Estimated: $100,000 - $130,000 a year","At SoundHound Inc., we believe every brand should have a voice. As the leading innovator of conversational technologies, we're trusted by top brands around…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/ks7vF0_4Dm0_aMLAe8sOELoq1INw6EvdboMUrW-QHuomMJznyIk0Mw?ak=machine+learning&l=
Learning Content Writer,Geotab,"Oakville, ON","Estimated: $56,000 - $78,000 a year",Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,13 days ago,Workopolis,https://www.workopolis.com/jobsearch/viewjob/uw99TLCUfRsSt8mpWHOJ9Q7e_9qwerPDjaDIb-KmkcV5D3Unvoxcaw?ak=machine+learning&l=
Machine Learning Geoscientist,DATACLOUD,"Vancouver, BC","Estimated: $81,000 - $100,000 a year",The Role MinePortal from DataCloud is the groundbreaking cloud-based intelligent platform that powers geotechnical knowhow of the rock in the mining industry…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/6YaRtoaH98PGTwn2PtU1Sa1NDPAwSXG0WMTqDscrtDnsjuRBh2FnUg?ak=machine+learning&l=
"Machine Learning Engineer, Content Intelligence Team (Data Engineering)",LogMeIn,"Montréal, QC","Estimated: $75,000 - $100,000 a year","Job Description Overview Here at LogMeIn, we offer a broad portfolio of SaaS products that unlock the potential of the modern remote, in-office and hybrid…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/G-Di65YcP10sr3Egb21tljtRDQxzvSPKdLDUWwTQTKeP33htetqQ4g?ak=machine+learning&l=
Data Scientist,MobSquad,"Calgary, AB","Estimated: $78,000 - $98,000 a year","ABOUT MOBSQUAD We are a well-funded, hyper-growth, scale-up looking for an experienced Data Scientist. If you've ever dreamed of working with a top tier…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/AOsKp1j028sURXQGhBr8KxWF_bCxaVTH8f6vZVFBXdyMByT5xKU-fw?ak=machine+learning&l=
"Machine Learning, Data Analytics and AI Researcher",Hitachi ABB Power Grids,"Quebec City, QC","Estimated: $76,000 - $100,000 a year","Location , , Job type…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/yV-aQahDSz6XQGsl6w4iLZMZrFbN9CUrSJisTh_7yFnI4k6CDZS0oQ?ak=machine+learning&l=
Senior Machine Learning Research Engineer,Autodesk,"Toronto, ON","Estimated: $74,000 - $96,000 a year","Job Requisition ID # 20WD44125 Machine Learning Research Engineer Position Overview As a ML Research Engineer at Autodesk, you will be working side-by…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/lLYEF36T2GssGC8-eex0T6RTUJEiDXhS7Io8D1XpZVaU3MoLUaHj5Q?ak=machine+learning&l=
Data Scientist (AI/ML),OGGN Inc.,Remote,"Estimated: $87,000 - $120,000 a year","Duration:6 Months (Strong possibility of extension or contract to hire) Location:Can be Remote (Canada Only) We are seeking a Data Scientist with AI, ML…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/pagg-CAjNdgvu33dq6Y20-ZpdrZzXdhELxy7IMOJ4o6noCTthVYRqA?ak=machine+learning&l=
Senior Machine Learning Engineer,Augmenta,"Toronto, ON","Estimated: $80,000 - $100,000 a year","TORONTO, CANADA - MULTIPLE ROLES Do you want to help change the way people understand, design for and solve the most challenging real-world design problems…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/w0AyVxjho82d-Tzq59dSrcJ38mPHs9JKveA0ecoMeanuXy8tAbv3hQ?ak=machine+learning&l=
"Senior Machine Learning Engineer, Content Signals",Pinterest,"Toronto, ON","Estimated: $71,000 - $91,000 a year","About Pinterest: Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/uiJ9x4elmXlbW5uG6YXJQIJ0en1vcFdp0SRfVhxouGn-LHgfLGaTMg?ak=machine+learning&l=
Data Scientist,Hatch,"Mississauga, ON","Estimated: $66,000 - $93,000 a year","Requisition ID: 33710 Job Category: Information Technology With over six decades of business and technical experience in the mining, energy, and…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/2ixreIZfvZuCd_FNT745T17WciMoLkgnGjrPFl62F-2MnpufAcwZDA?ak=machine+learning&l=
Senior Machine Learning Engineer - Geo-Analytics,TELUS,"Montréal, QC","Estimated: $100,000 - $130,000 a year",Create better business outcomes with your analytical acumen and creativity. Join our team The Data Strategy & Enablement team is on a continuous journey…,,Workopolis,https://www.workopolis.com/jobsearch/viewjob/ZrXqvxKVMeOcs8Ipx9oGeqkcsRJ-4GKuYC3s1FVFsKRr7kNI0XdB-A?ak=machine+learning&l=
Principal Software Developer - Machine Learning,Oracle,"Kitchener, ON","Estimated: $82,000 - $110,000 a year","Principal Software Developer - Machine Learning-20000XOS Applicants are required to read, write, and speak the following languages: English Preferred…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/VX65lKSMk_a6LuKHJ5A1xfq-P594wqkRTVC_ckfyzh7ykQXBVKwe_w?ak=machine+learning&l=
Ingénieur.e en apprentissage machine / Machine Learning Engineer,CAE Inc.,"Saint-Laurent, QC",,"Role and Responsibilities Ingénieur.e en apprentissage machine (English follows) Lorsque vous prenez l’avion, peu importe la destination, il y a de fortes…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/4OsTAiFd6C9EETZF3VsrYcOuSlo4pObZfrxaEtP9vXz0mb_n71dg1w?ak=machine+learning&l=
"Software Engineer Intern, Machine Learning (PhD)",Facebook,Remote,"Estimated: $50,000 - $66,000 a year","Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/MxqCsvIKBeFNBM0s1Eax7q9MC2uQ12tqVf6nGwu8ogYw0Ff-yxIKEA?ak=machine+learning&l=
Machine Learning Software Designer/Engineer,SNC-Lavalin,"Mississauga, ON","Estimated: $86,000 - $120,000 a year","Duties: A software design/engineering professional is required to work on the design, development, verification, documentation, and testing of computer…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/o3T76tgf5BxI8fu3hi9LclvC8wSEzAiX1HqOhAa9Wo_sUW5e3YXt6A?ak=machine+learning&l=
"Senior Software Engineer, Machine Learning Algorithms",SoundHound Inc.,"Toronto, ON","Estimated: $87,000 - $110,000 a year","You would join a team working on cutting edge Voice AI Research. You would work on delivering Language Models for various customers, like Honda, PSA, Daimler,…",,Workopolis,https://www.workopolis.com/jobsearch/viewjob/2MICm5ZpEZ1zaC2O-Lt01WlH9J2flKbC2XGzjnQpVBaE2-56GGTHNQ?ak=machine+learning&l=
